Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,Average_score
0,3.0,1.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,147
0,2.0,0.0,1,0.0,1.0,1.0,0.0,1.0,0.0,2.0,223
1,0.0,1.0,1,0.0,1.0,2.0,1.0,4.0,1.0,0.0,272
0,4.0,1.0,0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,216
1,1.0,2.0,0,0.0,2.0,1.0,0.0,3.0,0.0,2.0,206
0,4.0,2.0,0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,181
1,4.0,0.0,1,0.0,1.0,2.0,0.0,3.0,0.0,0.0,204
0,0.0,3.0,0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,221
1,0.0,0.0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,119
0,1.0,2.0,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,229
1,2.0,1.0,0,0.0,2.0,0.0,1.0,5.0,1.0,1.0,109
0,2.0,0.0,1,0.0,1.0,2.0,0.0,5.0,1.0,0.0,195
1,1.0,2.0,1,1.0,0.0,0.0,1.0,2.0,1.0,2.0,231
0,3.0,1.0,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,201
1,3.0,0.0,0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,101
0,3.0,0.0,0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,176
1,0.0,3.0,1,1.0,1.0,2.0,0.0,2.0,1.0,1.0,245
0,1.0,2.0,1,0.0,0.0,2.0,1.0,1.0,0.0,1.0,212
1,2.0,0.0,0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,235
1,2.0,1.0,1,0.0,1.0,0.0,1.0,3.0,1.0,0.0,185
0,2.0,4.0,1,1.0,0.0,2.0,0.0,2.0,0.0,1.0,219
0,3.0,0.0,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,254
0,4.0,0.0,1,1.0,1.0,1.0,0.0,2.0,1.0,0.0,208
0,1.0,1.0,1,0.0,1.0,1.0,0.0,3.0,0.0,1.0,258
0,0.0,0.0,1,1.0,1.0,1.0,1.0,2.0,0.0,1.0,283
1,0.0,3.0,1,0.0,0.0,2.0,0.0,1.0,0.0,1.0,224
0,2.0,4.0,0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,230
0,1.0,1.0,1,1.0,2.0,1.0,0.0,2.0,0.0,1.0,238
0,3.0,1.0,0,0.0,1.0,2.0,0.0,4.0,1.0,0.0,153
0,3.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,277
0,0.0,2.0,1,1.0,0.0,1.0,1.0,3.0,0.0,0.0,251
1,1.0,2.0,0,0.0,1.0,2.0,1.0,4.0,0.0,0.0,158
0,1.0,0.0,0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,159
0,2.0,4.0,1,0.0,1.0,1.0,1.0,2.0,0.0,1.0,179
0,4.0,3.0,0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,233
0,2.0,1.0,1,0.0,1.0,0.0,0.0,3.0,0.0,0.0,112
0,3.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,168
0,1.0,3.0,1,0.0,1.0,2.0,1.0,2.0,1.0,2.0,254
0,2.0,0.0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,203
0,3.0,1.0,1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,212
0,3.0,1.0,1,1.0,2.0,2.0,0.0,3.0,0.0,1.0,245
1,0.0,0.0,1,0.0,1.0,2.0,0.0,3.0,0.0,0.0,202
0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,287
1,3.0,1.0,0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,233
1,3.0,0.0,1,1.0,2.0,2.0,1.0,0.0,0.0,1.0,198
1,1.0,2.0,0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,253
1,3.0,2.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,230
1,1.0,1.0,0,0.0,2.0,2.0,0.0,2.0,1.0,2.0,200
0,2.0,1.0,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,250
1,4.0,0.0,1,1.0,1.0,2.0,0.0,4.0,0.0,1.0,225
0,0.0,0.0,1,0.0,1.0,0.0,0.0,2.0,1.0,1.0,146
0,1.0,3.0,1,0.0,1.0,1.0,1.0,3.0,0.0,0.0,172
1,3.0,0.0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,210
0,3.0,2.0,1,1.0,0.0,2.0,1.0,1.0,1.0,0.0,225
0,2.0,1.0,1,0.0,1.0,2.0,0.0,3.0,0.0,1.0,202
1,1.0,0.0,1,1.0,0.0,2.0,1.0,0.0,0.0,0.0,266
1,0.0,0.0,0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,81
1,0.0,2.0,0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,204
1,4.0,1.0,1,0.0,1.0,2.0,1.0,0.0,1.0,1.0,156
0,4.0,0.0,1,0.0,1.0,2.0,1.0,2.0,1.0,1.0,197
0,4.0,0.0,1,0.0,0.0,1.0,1.0,3.0,0.0,0.0,225
0,2.0,2.0,1,0.0,0.0,2.0,1.0,0.0,0.0,1.0,237
0,1.0,3.0,0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,199
1,2.0,2.0,1,1.0,2.0,1.0,0.0,3.0,1.0,1.0,218
0,0.0,3.0,1,0.0,0.0,1.0,1.0,1.0,0.0,2.0,245
1,4.0,0.0,1,1.0,1.0,1.0,0.0,3.0,1.0,0.0,231
1,0.0,3.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,236
0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,188
1,3.0,0.0,0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,157
1,0.0,2.0,1,0.0,1.0,2.0,0.0,3.0,1.0,1.0,220
0,2.0,2.0,1,0.0,1.0,1.0,0.0,3.0,0.0,0.0,137
1,2.0,0.0,1,0.0,1.0,2.0,1.0,4.0,0.0,2.0,190
1,4.0,4.0,1,0.0,2.0,1.0,0.0,3.0,0.0,1.0,254
1,3.0,0.0,1,0.0,1.0,1.0,1.0,5.0,1.0,0.0,175
1,2.0,4.0,1,0.0,1.0,1.0,0.0,2.0,0.0,2.0,217
1,1.0,0.0,1,0.0,1.0,2.0,1.0,3.0,1.0,0.0,183
1,3.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,180
0,4.0,0.0,0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,160
1,1.0,3.0,0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,207
0,1.0,2.0,1,0.0,1.0,1.0,1.0,3.0,0.0,1.0,231
1,0.0,2.0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,217
1,1.0,0.0,1,0.0,0.0,2.0,1.0,6.0,0.0,1.0,140
1,2.0,0.0,1,1.0,1.0,1.0,1.0,4.0,0.0,1.0,170
1,0.0,0.0,1,0.0,1.0,2.0,0.0,3.0,0.0,1.0,216
1,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,165
0,3.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,133
1,3.0,0.0,1,0.0,2.0,0.0,1.0,4.0,0.0,2.0,151
1,0.0,2.0,1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,165
0,2.0,4.0,1,0.0,2.0,1.0,1.0,2.0,0.0,1.0,244
1,2.0,0.0,1,0.0,1.0,1.0,1.0,1.0,0.0,2.0,234
1,1.0,1.0,0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,253
0,0.0,0.0,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,210
0,0.0,0.0,1,0.0,1.0,1.0,1.0,3.0,0.0,2.0,215
1,3.0,2.0,0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,214
1,2.0,0.0,1,0.0,2.0,1.0,1.0,2.0,1.0,2.0,228
0,1.0,0.0,1,0.0,2.0,0.0,0.0,1.0,0.0,2.0,220
0,3.0,0.0,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,196
1,0.0,0.0,0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,186
0,0.0,0.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,174
0,1.0,0.0,1,0.0,3.0,1.0,1.0,4.0,0.0,1.0,194
1,3.0,2.0,0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,219
0,0.0,1.0,0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,177
0,3.0,1.0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,178
1,0.0,0.0,0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,292
1,4.0,3.0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,247
0,4.0,0.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,201
0,1.0,1.0,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,188
1,2.0,0.0,0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,211
1,2.0,0.0,1,0.0,1.0,2.0,0.0,1.0,0.0,2.0,190
1,1.0,2.0,0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,180
1,0.0,2.0,1,0.0,1.0,1.0,1.0,6.0,0.0,2.0,227
0,2.0,3.0,0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,199
1,4.0,2.0,0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,215
1,0.0,0.0,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,129
0,3.0,4.0,1,0.0,1.0,0.0,0.0,3.0,0.0,1.0,185
1,2.0,3.0,1,0.0,1.0,2.0,0.0,4.0,0.0,0.0,173
1,0.0,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,295
1,0.0,2.0,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,145
1,1.0,1.0,1,0.0,1.0,1.0,1.0,3.0,1.0,2.0,224
0,2.0,1.0,0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,181
0,2.0,0.0,1,1.0,0.0,0.0,1.0,3.0,1.0,1.0,138
0,1.0,0.0,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,206
0,2.0,2.0,0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,181
1,3.0,1.0,1,0.0,0.0,2.0,1.0,1.0,0.0,1.0,192
0,3.0,1.0,0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,155
0,3.0,4.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,207
0,3.0,0.0,1,0.0,0.0,2.0,0.0,1.0,0.0,2.0,133
0,0.0,4.0,1,0.0,1.0,2.0,1.0,4.0,0.0,0.0,224
0,3.0,1.0,1,0.0,1.0,0.0,1.0,5.0,0.0,2.0,146
1,3.0,3.0,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,245
1,1.0,2.0,1,0.0,1.0,2.0,0.0,3.0,0.0,1.0,218
1,2.0,0.0,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,211
1,2.0,1.0,1,0.0,1.0,0.0,1.0,3.0,1.0,1.0,253
1,2.0,0.0,1,0.0,1.0,0.0,1.0,2.0,1.0,0.0,151
1,2.0,4.0,1,1.0,0.0,2.0,1.0,3.0,0.0,0.0,244
1,3.0,0.0,1,0.0,0.0,1.0,0.0,1.0,1.0,2.0,123
0,3.0,4.0,1,0.0,0.0,1.0,1.0,3.0,1.0,1.0,233
0,3.0,1.0,1,1.0,0.0,2.0,1.0,2.0,0.0,1.0,208
0,3.0,0.0,1,1.0,2.0,1.0,1.0,1.0,0.0,0.0,217
1,2.0,0.0,1,1.0,1.0,1.0,1.0,2.0,1.0,0.0,200
0,1.0,3.0,0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,219
1,0.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,246
1,2.0,3.0,1,0.0,1.0,2.0,1.0,4.0,0.0,1.0,282
0,4.0,3.0,1,0.0,2.0,2.0,0.0,3.0,0.0,2.0,246
0,0.0,0.0,0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,215
1,4.0,3.0,1,1.0,1.0,2.0,1.0,1.0,0.0,1.0,258
1,3.0,4.0,1,1.0,2.0,2.0,0.0,2.0,0.0,2.0,297
0,2.0,0.0,0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,201
1,4.0,0.0,0,1.0,1.0,1.0,1.0,7.0,0.0,0.0,115
1,1.0,1.0,0,0.0,1.0,1.0,1.0,7.0,0.0,2.0,128
1,2.0,0.0,1,1.0,2.0,1.0,1.0,3.0,1.0,1.0,257
1,0.0,1.0,1,0.0,0.0,1.0,1.0,4.0,1.0,0.0,211
1,3.0,1.0,1,0.0,1.0,2.0,0.0,2.0,1.0,1.0,176
1,3.0,4.0,1,0.0,2.0,1.0,0.0,1.0,0.0,0.0,241
0,2.0,0.0,0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,248
0,2.0,2.0,1,1.0,0.0,1.0,0.0,2.0,0.0,1.0,182
1,0.0,4.0,1,0.0,2.0,1.0,0.0,3.0,1.0,1.0,273
0,1.0,0.0,1,0.0,1.0,1.0,1.0,3.0,0.0,2.0,220
1,2.0,2.0,1,1.0,1.0,2.0,1.0,0.0,1.0,1.0,275
1,2.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,187
1,2.0,4.0,1,0.0,1.0,1.0,0.0,1.0,0.0,2.0,233
0,2.0,0.0,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,163
1,1.0,0.0,1,0.0,0.0,1.0,0.0,1.0,0.0,2.0,188
0,3.0,0.0,1,0.0,0.0,1.0,1.0,2.0,0.0,2.0,228
0,0.0,0.0,0,0.0,1.0,2.0,1.0,2.0,0.0,2.0,247
0,1.0,1.0,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,204
1,3.0,2.0,1,1.0,1.0,0.0,1.0,1.0,0.0,1.0,187
1,1.0,4.0,1,0.0,2.0,1.0,1.0,2.0,1.0,0.0,257
1,3.0,3.0,0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,180
0,3.0,3.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,227
0,2.0,1.0,1,1.0,1.0,2.0,0.0,2.0,0.0,1.0,194
1,0.0,0.0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0,252
0,0.0,0.0,1,1.0,3.0,2.0,0.0,2.0,1.0,0.0,249
0,1.0,1.0,1,0.0,1.0,1.0,0.0,3.0,0.0,1.0,210
0,3.0,3.0,1,1.0,1.0,2.0,1.0,1.0,0.0,0.0,214
0,0.0,1.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,227
1,1.0,1.0,1,0.0,1.0,1.0,0.0,3.0,1.0,1.0,278
0,0.0,1.0,1,1.0,1.0,1.0,1.0,1.0,0.0,2.0,255
0,3.0,0.0,0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,139
0,2.0,0.0,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,169
0,1.0,0.0,0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,220
0,3.0,4.0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,242
1,2.0,0.0,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,160
1,2.0,3.0,0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,172
0,2.0,0.0,1,0.0,2.0,2.0,1.0,1.0,0.0,1.0,181
0,3.0,2.0,0,1.0,2.0,0.0,1.0,4.0,1.0,1.0,184
1,0.0,2.0,1,0.0,2.0,0.0,1.0,1.0,1.0,1.0,245
1,2.0,0.0,1,0.0,1.0,2.0,1.0,1.0,1.0,1.0,198
1,0.0,4.0,1,0.0,2.0,2.0,1.0,0.0,0.0,0.0,273
0,1.0,0.0,0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,179
1,2.0,2.0,1,0.0,0.0,0.0,1.0,5.0,1.0,1.0,235
1,3.0,0.0,1,0.0,2.0,1.0,1.0,1.0,0.0,0.0,154
0,2.0,0.0,1,0.0,2.0,2.0,1.0,0.0,1.0,1.0,198
0,4.0,0.0,1,1.0,2.0,0.0,1.0,1.0,1.0,1.0,179
1,0.0,0.0,0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,180
1,2.0,1.0,0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,191
1,2.0,4.0,1,0.0,1.0,0.0,1.0,3.0,0.0,1.0,213
1,0.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,286
0,2.0,3.0,1,0.0,1.0,0.0,0.0,4.0,1.0,0.0,199
1,4.0,1.0,1,0.0,2.0,2.0,1.0,2.0,1.0,0.0,181
1,2.0,0.0,1,0.0,1.0,2.0,0.0,2.0,0.0,1.0,121
0,1.0,2.0,1,1.0,2.0,2.0,1.0,1.0,0.0,1.0,286
1,2.0,0.0,0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,194
0,1.0,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,183
0,2.0,0.0,0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,144
1,4.0,1.0,1,0.0,1.0,0.0,1.0,2.0,0.0,0.0,203
0,0.0,2.0,1,0.0,0.0,1.0,1.0,4.0,1.0,2.0,205
1,3.0,0.0,1,1.0,2.0,0.0,0.0,3.0,0.0,1.0,244
0,3.0,0.0,1,1.0,1.0,0.0,1.0,5.0,0.0,1.0,255
0,2.0,1.0,0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,131
0,1.0,3.0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,226
0,4.0,4.0,1,0.0,1.0,1.0,1.0,2.0,1.0,1.0,248
0,1.0,1.0,0,1.0,1.0,1.0,1.0,4.0,0.0,1.0,175
0,1.0,0.0,1,0.0,1.0,1.0,0.0,4.0,0.0,0.0,224
1,2.0,0.0,1,1.0,1.0,1.0,1.0,1.0,0.0,2.0,226
0,0.0,1.0,1,0.0,1.0,1.0,1.0,0.0,0.0,1.0,159
1,0.0,3.0,0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,271
0,0.0,1.0,1,0.0,1.0,2.0,1.0,1.0,0.0,1.0,235
0,2.0,2.0,1,1.0,2.0,1.0,1.0,2.0,0.0,1.0,174
1,1.0,3.0,1,0.0,1.0,2.0,1.0,0.0,0.0,1.0,149
1,1.0,0.0,1,1.0,0.0,2.0,0.0,1.0,0.0,1.0,223
0,1.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,215
0,4.0,0.0,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,182
0,2.0,3.0,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,272
1,3.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,207
1,0.0,0.0,1,0.0,2.0,2.0,0.0,2.0,0.0,1.0,178
0,0.0,0.0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,198
0,2.0,2.0,1,0.0,1.0,2.0,1.0,4.0,0.0,1.0,267
1,3.0,0.0,1,0.0,0.0,2.0,0.0,2.0,1.0,1.0,169
0,1.0,1.0,1,0.0,0.0,2.0,1.0,1.0,0.0,0.0,222
0,0.0,0.0,1,1.0,1.0,1.0,1.0,4.0,1.0,0.0,191
0,2.0,0.0,1,0.0,1.0,2.0,1.0,0.0,0.0,0.0,185
0,2.0,0.0,1,0.0,2.0,2.0,1.0,2.0,0.0,0.0,182
0,0.0,3.0,0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,300
0,2.0,2.0,0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,218
1,2.0,4.0,1,0.0,1.0,2.0,1.0,1.0,0.0,1.0,234
1,3.0,3.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,138
0,1.0,0.0,0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,213
1,2.0,1.0,1,0.0,1.0,2.0,0.0,3.0,1.0,0.0,138
1,2.0,0.0,1,1.0,0.0,2.0,0.0,1.0,0.0,2.0,186
0,2.0,1.0,1,0.0,0.0,2.0,0.0,2.0,0.0,1.0,225
0,4.0,2.0,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,183
0,1.0,0.0,1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,190
0,2.0,3.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,204
0,2.0,0.0,1,0.0,1.0,1.0,0.0,4.0,1.0,0.0,204
0,3.0,0.0,1,0.0,0.0,2.0,1.0,0.0,1.0,2.0,201
1,4.0,0.0,1,1.0,1.0,2.0,1.0,1.0,0.0,2.0,202
1,3.0,1.0,0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,107
0,2.0,0.0,1,1.0,2.0,2.0,1.0,1.0,0.0,1.0,227
1,2.0,1.0,1,0.0,1.0,1.0,1.0,4.0,0.0,0.0,128
0,2.0,0.0,1,1.0,1.0,1.0,1.0,2.0,0.0,0.0,140
1,0.0,1.0,1,0.0,3.0,2.0,1.0,1.0,0.0,2.0,235
0,1.0,2.0,1,0.0,1.0,1.0,1.0,3.0,1.0,1.0,273
1,3.0,3.0,1,0.0,0.0,0.0,1.0,2.0,1.0,1.0,278
1,2.0,0.0,0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,165
0,2.0,3.0,1,1.0,1.0,1.0,1.0,4.0,0.0,0.0,223
0,1.0,0.0,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,176
0,2.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,192
0,2.0,1.0,1,0.0,1.0,2.0,1.0,0.0,0.0,1.0,163
0,3.0,4.0,1,0.0,1.0,2.0,1.0,1.0,0.0,1.0,224
0,1.0,3.0,0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,224
1,2.0,4.0,0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,161
0,2.0,0.0,1,1.0,1.0,2.0,1.0,4.0,0.0,1.0,287
1,1.0,2.0,0,0.0,1.0,1.0,1.0,5.0,1.0,1.0,225
0,1.0,2.0,1,0.0,1.0,1.0,1.0,4.0,0.0,0.0,270
0,3.0,1.0,1,0.0,2.0,1.0,0.0,1.0,0.0,0.0,220
0,1.0,0.0,0,1.0,1.0,2.0,1.0,4.0,0.0,2.0,211
0,3.0,2.0,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,243
1,2.0,3.0,1,0.0,2.0,2.0,1.0,1.0,0.0,1.0,274
0,1.0,2.0,1,0.0,1.0,1.0,0.0,4.0,0.0,2.0,280
0,4.0,0.0,1,0.0,0.0,1.0,0.0,3.0,1.0,1.0,193
1,2.0,1.0,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,232
0,1.0,2.0,0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,172
0,1.0,0.0,0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,166
1,3.0,0.0,1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,207
0,1.0,0.0,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,132
0,1.0,1.0,1,0.0,0.0,2.0,0.0,1.0,0.0,1.0,126
1,1.0,0.0,1,1.0,1.0,1.0,1.0,4.0,0.0,1.0,206
0,3.0,0.0,1,0.0,1.0,1.0,1.0,4.0,0.0,0.0,204
1,3.0,0.0,0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,144
1,2.0,1.0,1,0.0,0.0,1.0,0.0,3.0,1.0,1.0,223
1,0.0,2.0,1,0.0,1.0,2.0,0.0,3.0,0.0,1.0,271
0,2.0,3.0,0,1.0,0.0,1.0,0.0,3.0,1.0,1.0,235
0,3.0,1.0,0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,169
0,0.0,1.0,0,1.0,1.0,1.0,0.0,5.0,1.0,1.0,170
1,2.0,1.0,1,0.0,0.0,0.0,0.0,2.0,0.0,1.0,149
1,1.0,0.0,1,0.0,1.0,0.0,0.0,2.0,0.0,2.0,200
0,3.0,0.0,1,0.0,0.0,2.0,1.0,2.0,0.0,1.0,233
1,3.0,0.0,1,0.0,0.0,1.0,1.0,2.0,1.0,0.0,195
1,2.0,0.0,1,0.0,2.0,2.0,0.0,5.0,0.0,1.0,257
1,2.0,2.0,1,0.0,0.0,0.0,0.0,6.0,1.0,1.0,187
0,1.0,0.0,0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,177
1,2.0,1.0,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,235
1,3.0,0.0,1,1.0,1.0,1.0,1.0,2.0,0.0,1.0,179
1,2.0,0.0,1,0.0,2.0,0.0,1.0,2.0,0.0,1.0,267
0,2.0,0.0,0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,154
0,3.0,1.0,0,1.0,1.0,2.0,0.0,3.0,0.0,2.0,213
0,2.0,1.0,1,0.0,1.0,1.0,0.0,2.0,0.0,2.0,154
1,2.0,0.0,0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,205
1,2.0,1.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,229
0,2.0,0.0,1,0.0,1.0,1.0,0.0,1.0,0.0,2.0,210
1,3.0,0.0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,208
1,3.0,1.0,0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,175
0,0.0,2.0,1,0.0,0.0,2.0,0.0,3.0,0.0,1.0,200
1,0.0,4.0,1,0.0,1.0,2.0,1.0,0.0,0.0,1.0,239
0,2.0,0.0,0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,120
1,0.0,1.0,0,0.0,1.0,0.0,1.0,5.0,0.0,1.0,210
0,3.0,3.0,1,1.0,0.0,1.0,1.0,3.0,0.0,1.0,254
0,2.0,4.0,0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,109
1,0.0,0.0,1,0.0,2.0,1.0,1.0,3.0,0.0,1.0,230
1,3.0,0.0,0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,232
1,1.0,3.0,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,269
1,1.0,1.0,0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,163
0,1.0,2.0,0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,191
0,1.0,0.0,1,0.0,1.0,2.0,0.0,2.0,1.0,0.0,190
1,2.0,2.0,0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,271
1,0.0,1.0,0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,255
1,0.0,0.0,1,1.0,2.0,0.0,0.0,4.0,1.0,1.0,287
1,2.0,2.0,1,0.0,1.0,2.0,0.0,0.0,0.0,2.0,294
1,2.0,0.0,1,1.0,2.0,2.0,1.0,0.0,0.0,1.0,229
0,0.0,3.0,1,0.0,1.0,1.0,1.0,2.0,0.0,1.0,250
0,0.0,0.0,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,196
0,0.0,0.0,1,0.0,2.0,1.0,1.0,0.0,1.0,0.0,173
0,2.0,0.0,1,1.0,1.0,1.0,0.0,2.0,0.0,2.0,254
1,1.0,3.0,1,1.0,2.0,2.0,1.0,0.0,0.0,2.0,274
0,2.0,0.0,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,178
1,1.0,4.0,1,0.0,1.0,2.0,0.0,6.0,0.0,1.0,244
0,0.0,2.0,1,0.0,1.0,1.0,1.0,4.0,0.0,0.0,176
0,2.0,3.0,1,0.0,2.0,0.0,0.0,5.0,0.0,2.0,253
0,1.0,3.0,1,0.0,0.0,0.0,1.0,1.0,0.0,1.0,137
1,1.0,3.0,0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,238
